timestamp,irradiance_poa_w_m2,ambient_temperature_c,wind_10m_ms,wind_module_ms,module_temperature_c,reconstructed_flag,voc_module_2t_v,voc_module_4t_eq_v,pmax_module_2t_w,pmax_module_4t_eq_w,energy_2t_wh,energy_4t_eq_wh
2023-01-01T00:09,0.00,9.67,1.310,1.046,9.670,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T01:09,0.00,9.65,1.170,0.934,9.650,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T02:09,0.00,8.91,1.240,0.990,8.910,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T03:09,0.00,8.60,1.240,0.990,8.600,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T04:09,0.00,9.68,0.900,0.718,9.680,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T05:09,0.00,9.37,0.830,0.663,9.370,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T06:09,0.00,8.66,1.030,0.822,8.660,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T07:09,0.00,5.83,1.590,1.269,5.830,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T08:09,262.06,4.85,1.720,1.373,12.470,0,118.959,118.959,41.842,109.846,41.842,109.846
2023-01-01T09:09,484.69,6.24,1.380,1.102,21.138,0,120.892,120.892,75.947,200.136,75.947,200.136
2023-01-01T10:09,797.36,9.70,1.310,1.046,34.499,0,121.036,121.036,121.285,321.566,121.285,321.566
2023-01-01T11:09,873.22,10.98,1.520,1.213,37.203,0,121.031,121.031,132.013,350.458,132.013,350.458
2023-01-01T12:09,972.93,11.88,1.310,1.046,42.140,0,120.612,120.612,145.440,387.015,145.440,387.015
2023-01-01T13:09,734.55,12.74,0.830,0.663,37.613,0,119.632,119.632,110.946,294.587,110.946,294.587
2023-01-01T14:09,483.64,13.30,0.340,0.271,31.308,0,118.176,118.176,74.095,196.158,74.095,196.158
2023-01-01T15:09,476.93,13.72,0.070,0.056,32.510,0,117.754,117.754,72.870,193.024,72.870,193.024
2023-01-01T16:09,312.85,13.77,0.070,0.056,26.096,0,116.418,116.418,48.489,128.063,48.489,128.063
2023-01-01T17:09,80.11,13.38,0.210,0.168,16.444,0,109.571,109.571,12.681,33.350,12.681,33.350
2023-01-01T18:09,0.00,12.51,0.760,0.607,12.510,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T19:09,0.00,11.81,0.280,0.224,11.810,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T20:09,0.00,11.37,0.210,0.168,11.370,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T21:09,0.00,10.84,0.410,0.327,10.840,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T22:09,0.00,10.17,0.620,0.495,10.170,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-01T23:09,0.00,9.45,0.690,0.551,9.450,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T00:09,0.00,8.72,0.690,0.551,8.720,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T01:09,0.00,8.06,1.030,0.822,8.060,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T02:09,0.00,5.33,1.450,1.157,5.330,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T03:09,0.00,3.82,1.720,1.373,3.820,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T04:09,0.00,2.85,1.720,1.373,2.850,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T05:09,0.00,2.44,1.520,1.213,2.440,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T06:09,0.00,2.21,1.310,1.046,2.210,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T07:09,0.00,3.19,0.970,0.774,3.190,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T08:09,281.37,3.03,0.970,0.774,12.317,0,119.491,119.491,44.939,117.970,44.939,117.970
2023-01-02T09:09,578.12,5.73,0.480,0.383,26.661,0,120.700,120.700,89.491,236.414,89.491,236.414
2023-01-02T10:09,798.29,8.73,0.280,0.224,38.821,0,119.950,119.950,120.242,319.455,120.242,319.455
2023-01-02T11:09,940.75,11.09,0.340,0.271,46.119,0,119.364,119.364,139.346,371.517,139.346,371.517
2023-01-02T12:09,1003.44,12.87,0.410,0.327,49.709,0,118.970,118.970,147.396,393.679,147.396,393.679
2023-01-02T13:09,968.60,14.17,0.690,0.551,47.840,0,119.160,119.160,142.899,381.314,142.899,381.314
2023-01-02T14:09,867.66,15.06,1.030,0.822,43.393,0,119.427,119.427,129.331,344.357,129.331,344.357
2023-01-02T15:09,686.30,15.52,1.380,1.102,36.614,0,119.380,119.380,103.894,275.731,103.894,275.731
2023-01-02T16:09,464.05,15.56,1.860,1.485,28.760,0,118.552,118.552,71.499,189.065,71.499,189.065
2023-01-02T17:09,167.38,15.07,1.860,1.485,19.831,0,113.729,113.729,26.302,69.271,26.302,69.271
2023-01-02T18:09,0.00,13.86,0.900,0.718,13.860,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T19:09,0.00,13.89,0.000,0.000,13.890,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T20:09,0.00,13.39,0.340,0.271,13.390,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T21:09,0.00,12.69,0.410,0.327,12.690,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T22:09,0.00,11.76,0.340,0.271,11.760,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-02T23:09,0.00,10.72,0.340,0.271,10.720,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T00:09,0.00,9.78,0.410,0.327,9.780,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T01:09,0.00,8.88,0.410,0.327,8.880,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T02:09,0.00,7.97,0.410,0.327,7.970,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T03:09,0.00,7.08,0.550,0.439,7.080,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T04:09,0.00,6.21,0.830,0.663,6.210,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T05:09,0.00,5.35,1.100,0.878,5.350,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T06:09,0.00,3.72,1.240,0.990,3.720,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T07:09,0.00,5.21,1.170,0.934,5.210,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T08:09,275.79,5.17,1.100,0.878,14.065,0,118.866,118.866,43.883,115.284,43.883,115.284
2023-01-03T09:09,560.98,7.00,0.760,0.607,26.245,0,120.591,120.591,86.918,229.573,86.918,229.573
2023-01-03T10:09,779.47,9.20,0.480,0.383,37.420,0,120.126,120.126,117.782,312.711,117.782,312.711
2023-01-03T11:09,922.46,11.30,0.620,0.495,43.798,0,119.793,119.793,137.371,365.837,137.371,365.837
2023-01-03T12:09,985.38,12.86,0.760,0.607,46.664,0,119.585,119.585,145.772,388.755,145.772,388.755
2023-01-03T13:09,965.34,14.11,0.830,0.663,46.798,0,119.393,119.393,142.763,380.756,142.763,380.756
2023-01-03T14:09,870.87,14.99,1.030,0.822,43.428,0,119.446,119.446,129.799,345.609,129.799,345.609
2023-01-03T15:09,700.86,15.43,1.380,1.102,36.972,0,119.445,119.445,106.012,281.400,106.012,281.400
2023-01-03T16:09,463.57,15.47,1.590,1.269,29.233,0,118.418,118.418,71.350,188.711,71.350,188.711
2023-01-03T17:09,158.47,14.99,1.590,1.269,19.695,0,113.383,113.383,24.909,65.600,24.909,65.600
2023-01-03T18:09,0.00,14.11,0.830,0.663,14.110,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T19:09,0.00,13.03,0.970,0.774,13.030,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T20:09,0.00,12.35,1.030,0.822,12.350,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T21:09,0.00,11.49,1.170,0.934,11.490,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T22:09,0.00,11.10,1.100,0.878,11.100,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-03T23:09,0.00,10.65,0.900,0.718,10.650,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T00:09,0.00,9.90,0.830,0.663,9.900,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T01:09,0.00,9.21,1.100,0.878,9.210,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T02:09,0.00,7.40,1.310,1.046,7.400,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T03:09,0.00,5.85,1.520,1.213,5.850,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T04:09,0.00,4.37,1.660,1.325,4.370,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T05:09,0.00,3.24,1.720,1.373,3.240,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T06:09,0.00,2.52,1.790,1.429,2.520,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T07:09,0.00,2.29,1.790,1.429,2.290,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T08:09,283.15,2.57,1.660,1.325,10.882,0,119.934,119.934,45.363,119.010,45.363,119.010
2023-01-04T09:09,578.33,5.71,1.100,0.878,24.362,0,121.303,121.303,89.979,237.458,89.979,237.458
2023-01-04T10:09,789.07,9.04,0.900,0.718,35.418,0,120.726,120.726,119.775,317.700,119.775,317.700
2023-01-04T11:09,849.54,11.21,1.100,0.878,38.609,0,120.471,120.471,128.024,340.094,128.024,340.094
2023-01-04T12:09,997.13,12.70,1.720,1.373,41.694,0,120.910,120.910,149.210,396.962,149.210,396.962
2023-01-04T13:09,984.53,13.85,2.000,1.597,41.259,0,120.921,120.921,147.472,392.254,147.472,392.254
2023-01-04T14:09,657.40,14.57,1.930,1.541,33.069,0,119.974,119.974,100.318,265.800,100.318,265.800
2023-01-04T15:09,418.77,14.94,1.860,1.485,26.852,0,118.318,118.318,64.797,171.193,64.797,171.193
2023-01-04T16:09,319.93,14.84,1.790,1.429,24.040,0,117.145,117.145,49.812,131.435,49.812,131.435
2023-01-04T17:09,177.19,14.22,1.310,1.046,19.731,0,114.161,114.161,27.850,73.344,27.850,73.344
2023-01-04T18:09,0.00,13.28,0.280,0.224,13.280,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T19:09,0.00,12.45,0.480,0.383,12.450,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T20:09,0.00,11.81,0.690,0.551,11.810,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T21:09,0.00,10.96,0.760,0.607,10.960,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T22:09,0.00,10.08,0.830,0.663,10.080,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-04T23:09,0.00,9.18,0.970,0.774,9.180,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T00:09,0.00,7.85,1.170,0.934,7.850,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T01:09,0.00,5.99,1.380,1.102,5.990,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T02:09,0.00,4.22,1.590,1.269,4.220,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T03:09,0.00,2.47,1.790,1.429,2.470,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T04:09,0.00,1.23,1.930,1.541,1.230,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T05:09,0.00,0.33,2.000,1.597,0.330,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T06:09,0.00,-0.13,2.000,1.597,-0.130,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T07:09,0.00,-0.30,2.070,1.652,-0.300,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T08:09,299.43,0.00,1.930,1.541,8.426,0,120.998,120.998,48.224,126.382,48.224,126.382
2023-01-05T09:09,592.06,3.35,1.310,1.046,21.764,0,122.148,122.148,92.643,244.204,92.643,244.204
2023-01-05T10:09,804.82,7.95,1.170,0.934,33.591,0,121.336,121.336,122.670,325.101,122.670,325.101
2023-01-05T11:09,935.27,10.48,0.970,0.774,41.351,0,120.509,120.509,140.064,372.566,140.064,372.566
2023-01-05T12:09,1015.71,11.83,0.480,0.383,48.603,0,119.338,119.338,149.583,399.302,149.583,399.302
2023-01-05T13:09,989.92,12.93,0.340,0.271,49.790,0,118.844,118.844,145.382,388.317,145.382,388.317
2023-01-05T14:09,887.44,13.73,0.340,0.271,46.774,0,118.750,118.750,131.250,350.045,131.250,350.045
2023-01-05T15:09,724.23,14.21,0.830,0.663,38.734,0,119.240,119.240,109.109,289.864,109.109,289.864
2023-01-05T16:09,488.20,14.24,1.450,1.157,29.071,0,118.838,118.838,75.168,198.795,75.168,198.795
2023-01-05T17:09,169.95,13.69,1.590,1.269,18.736,0,114.155,114.155,26.770,70.469,26.770,70.469
2023-01-05T18:09,0.00,12.49,0.550,0.439,12.490,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T19:09,0.00,11.31,1.030,0.822,11.310,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T20:09,0.00,9.29,1.520,1.213,9.290,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T21:09,0.00,8.89,1.380,1.102,8.890,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T22:09,0.00,9.35,0.970,0.774,9.350,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-05T23:09,0.00,7.86,0.830,0.663,7.860,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T00:09,0.00,6.01,0.760,0.607,6.010,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T01:09,0.00,4.20,0.830,0.663,4.200,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T02:09,0.00,2.90,0.830,0.663,2.900,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T03:09,0.00,1.96,0.830,0.663,1.960,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T04:09,0.00,1.20,0.830,0.663,1.200,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T05:09,0.00,0.04,0.900,0.718,0.040,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T06:09,0.00,-0.58,0.970,0.774,-0.580,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T07:09,0.00,-1.02,0.900,0.718,-1.020,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T08:09,293.40,-0.55,0.830,0.663,9.385,0,120.593,120.593,47.156,123.634,47.156,123.634
2023-01-06T09:09,584.72,3.81,0.410,0.327,25.277,0,121.143,121.143,90.790,239.697,90.790,239.697
2023-01-06T10:09,795.94,7.99,0.340,0.271,37.627,0,120.230,120.230,120.215,319.200,120.215,319.200
2023-01-06T11:09,949.02,10.81,0.690,0.551,43.799,0,120.009,120.009,141.326,376.369,141.326,376.369
2023-01-06T12:09,1006.98,12.71,0.970,0.774,45.948,0,119.930,119.930,149.215,397.796,149.215,397.796
2023-01-06T13:09,981.21,14.26,1.240,0.990,45.144,0,119.930,119.930,145.667,388.184,145.667,388.184
2023-01-06T14:09,895.24,15.40,1.660,1.325,41.681,0,120.095,120.095,133.967,356.407,133.967,356.407
2023-01-06T15:09,729.80,16.08,2.070,1.652,36.183,0,119.949,119.949,110.587,293.434,110.587,293.434
2023-01-06T16:09,484.07,16.24,2.410,1.924,28.926,0,118.815,118.815,74.556,197.164,74.556,197.164
2023-01-06T17:09,181.40,15.81,2.550,2.036,20.470,0,114.113,114.113,28.465,74.990,28.465,74.990
2023-01-06T18:09,0.00,14.47,2.280,1.820,14.470,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T19:09,0.00,12.92,1.720,1.373,12.920,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T20:09,0.00,12.10,1.100,0.878,12.100,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T21:09,0.00,12.00,0.760,0.607,12.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T22:09,0.00,10.46,0.550,0.439,10.460,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-06T23:09,0.00,8.73,0.550,0.439,8.730,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T00:09,0.00,6.96,0.550,0.439,6.960,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T01:09,0.00,5.19,0.690,0.551,5.190,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T02:09,0.00,3.58,0.830,0.663,3.580,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T03:09,0.00,2.00,0.900,0.718,2.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T04:09,0.00,0.97,0.970,0.774,0.970,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T05:09,0.00,0.53,0.900,0.718,0.530,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T06:09,0.00,0.16,0.900,0.718,0.160,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T07:09,0.00,-0.13,0.830,0.663,-0.130,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T08:09,292.65,0.06,0.830,0.663,9.970,0,120.414,120.414,46.977,123.195,46.977,123.195
2023-01-07T09:09,587.16,4.19,0.550,0.439,25.158,0,121.204,121.204,91.193,240.747,91.193,240.747
2023-01-07T10:09,805.40,8.27,0.340,0.271,38.259,0,120.159,120.159,121.469,322.626,121.469,322.626
2023-01-07T11:09,929.71,11.20,0.690,0.551,43.518,0,119.922,119.922,138.540,368.899,138.540,368.899
2023-01-07T12:09,1011.63,13.22,1.380,1.102,44.314,0,120.370,120.370,150.471,400.825,150.471,400.825
2023-01-07T13:09,994.00,14.83,2.140,1.708,41.926,0,120.828,120.828,148.663,395.549,148.663,395.549
2023-01-07T14:09,907.50,15.82,2.550,2.036,39.135,0,120.835,120.835,136.595,362.953,136.595,362.953
2023-01-07T15:09,729.47,16.31,2.970,2.371,34.009,0,120.502,120.502,111.081,294.445,111.081,294.445
2023-01-07T16:09,494.02,16.31,3.170,2.530,27.987,0,119.212,119.212,76.248,201.551,76.248,201.551
2023-01-07T17:09,190.74,15.68,3.240,2.586,20.148,0,114.561,114.561,29.952,78.896,29.952,78.896
2023-01-07T18:09,0.00,14.01,2.830,2.259,14.010,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T19:09,0.00,13.00,2.000,1.597,13.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T20:09,0.00,11.44,1.170,0.934,11.440,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T21:09,0.00,11.38,0.970,0.774,11.380,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T22:09,0.00,8.91,1.170,0.934,8.910,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-07T23:09,0.00,7.24,1.030,0.822,7.240,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T00:09,0.00,5.87,0.900,0.718,5.870,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T01:09,0.00,3.12,1.100,0.878,3.120,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T02:09,0.00,1.41,1.240,0.990,1.410,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T03:09,0.00,0.54,1.310,1.046,0.540,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T04:09,0.00,-0.07,1.240,0.990,-0.070,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T05:09,0.00,-0.58,1.240,0.990,-0.580,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T06:09,0.00,-0.98,1.170,0.934,-0.980,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T07:09,0.00,-1.05,1.100,0.878,-1.050,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T08:09,298.84,-0.62,1.030,0.822,9.138,0,120.787,120.787,48.056,125.980,48.056,125.980
2023-01-08T09:09,585.21,4.65,0.620,0.495,25.267,0,121.152,121.152,90.868,239.902,90.868,239.902
2023-01-08T10:09,805.37,8.96,0.410,0.327,38.527,0,120.090,120.090,121.390,322.459,121.390,322.459
2023-01-08T11:09,938.23,12.23,0.550,0.439,45.735,0,119.439,119.439,139.096,370.782,139.096,370.782
2023-01-08T12:09,1012.87,14.28,0.970,0.774,47.712,0,119.537,119.537,149.475,398.836,149.475,398.836
2023-01-08T13:09,988.26,15.86,1.380,1.102,46.235,0,119.714,119.714,146.343,390.197,146.343,390.197
2023-01-08T14:09,895.25,17.00,1.590,1.269,43.580,0,119.619,119.619,133.386,355.186,133.386,355.186
2023-01-08T15:09,726.45,17.77,1.590,1.269,39.338,0,119.108,119.108,109.293,290.436,109.293,290.436
2023-01-08T16:09,487.66,18.08,1.520,1.213,32.725,0,117.861,117.861,74.474,197.291,74.474,197.291
2023-01-08T17:09,188.11,17.71,1.310,1.046,23.561,0,113.479,113.479,29.319,77.345,29.319,77.345
2023-01-08T18:09,0.00,16.18,1.450,1.157,16.180,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T19:09,0.00,14.00,1.930,1.541,14.000,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T20:09,0.00,11.71,2.140,1.708,11.710,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T21:09,0.00,9.56,2.140,1.708,9.560,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T22:09,0.00,7.58,2.000,1.597,7.580,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-08T23:09,0.00,5.82,1.790,1.429,5.820,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T00:09,0.00,4.49,1.660,1.325,4.490,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T01:09,0.00,3.48,1.590,1.269,3.480,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T02:09,0.00,2.72,1.450,1.157,2.720,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T03:09,0.00,2.36,1.310,1.046,2.360,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T04:09,0.00,2.13,1.170,0.934,2.130,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T05:09,0.00,1.81,1.100,0.878,1.810,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T06:09,0.00,1.50,1.030,0.822,1.500,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T07:09,0.00,0.96,1.100,0.878,0.960,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T08:09,279.56,1.47,1.030,0.822,10.599,0,119.926,119.926,44.815,117.558,44.815,117.558
2023-01-09T09:09,566.90,6.47,0.690,0.551,26.176,0,120.685,120.685,87.848,232.024,87.848,232.024
2023-01-09T10:09,788.89,10.32,0.210,0.168,40.492,0,119.437,119.437,118.375,314.744,118.375,314.744
2023-01-09T11:09,942.85,13.94,0.210,0.168,50.000,0,118.413,118.413,138.401,369.710,138.401,369.710
2023-01-09T12:09,995.60,16.05,0.480,0.383,52.095,0,118.317,118.317,145.429,388.891,145.429,388.891
2023-01-09T13:09,979.40,17.76,0.970,0.774,50.087,0,118.687,118.687,143.737,383.980,143.737,383.980
2023-01-09T14:09,887.76,19.00,1.660,1.325,45.062,0,119.183,119.183,131.819,351.267,131.819,351.267
2023-01-09T15:09,721.58,19.73,2.070,1.652,39.607,0,118.989,118.989,108.494,288.349,108.494,288.349
2023-01-09T16:09,483.88,19.86,2.070,1.652,33.189,0,117.680,117.680,73.819,195.600,73.819,195.600
2023-01-09T17:09,192.63,19.44,2.210,1.764,24.637,0,113.339,113.339,29.952,79.054,29.952,79.054
2023-01-09T18:09,0.00,17.98,2.140,1.708,17.980,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T19:09,0.00,15.88,1.520,1.213,15.880,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T20:09,0.00,16.20,0.760,0.607,16.200,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T21:09,0.00,14.66,0.410,0.327,14.660,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T22:09,0.00,12.87,0.210,0.168,12.870,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-09T23:09,0.00,11.30,0.280,0.224,11.300,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T00:09,0.00,9.97,0.410,0.327,9.970,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T01:09,0.00,8.46,0.620,0.495,8.460,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T02:09,0.00,6.98,0.690,0.551,6.980,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T03:09,0.00,5.87,0.830,0.663,5.870,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T04:09,0.00,4.77,1.030,0.822,4.770,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T05:09,0.00,3.99,1.170,0.934,3.990,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T06:09,0.00,3.98,1.240,0.990,3.980,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T07:09,0.00,4.70,0.830,0.663,4.700,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T08:09,276.46,4.78,0.900,0.718,14.022,0,118.894,118.894,43.994,115.572,43.994,115.572
2023-01-10T09:09,571.69,7.88,0.620,0.495,28.020,0,120.263,120.263,88.229,233.225,88.229,233.225
2023-01-10T10:09,801.44,10.63,0.550,0.439,39.250,0,119.871,119.871,120.599,320.468,120.599,320.468
2023-01-10T11:09,942.49,14.33,0.340,0.271,49.424,0,118.553,118.553,138.535,369.960,138.535,369.960
2023-01-10T12:09,995.10,16.24,0.280,0.224,53.750,0,117.902,117.902,144.791,387.509,144.791,387.509
2023-01-10T13:09,994.91,17.66,0.900,0.718,50.919,0,118.603,118.603,145.730,389.465,145.730,389.465
2023-01-10T14:09,903.18,18.59,1.450,1.157,46.028,0,119.073,119.073,133.809,356.739,133.809,356.739
2023-01-10T15:09,769.09,19.13,2.210,1.764,39.879,0,119.400,119.400,115.565,307.184,115.565,307.184
2023-01-10T16:09,445.70,19.20,2.970,2.371,30.014,0,117.923,117.923,68.480,181.186,68.480,181.186
2023-01-10T17:09,112.14,18.61,3.240,2.586,21.237,0,110.478,110.478,17.568,46.296,17.568,46.296
2023-01-10T18:09,0.00,17.04,2.760,2.203,17.040,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T19:09,0.00,16.02,2.140,1.708,16.020,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T20:09,0.00,14.11,1.450,1.157,14.110,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T21:09,0.00,14.62,0.900,0.718,14.620,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T22:09,0.00,14.41,0.480,0.383,14.410,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-10T23:09,0.00,13.47,0.340,0.271,13.470,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-11T00:09,0.00,12.39,0.340,0.271,12.390,0,0.000,0.000,0.000,0.000,0.000,0.000
2023-01-11T01:09,0.00,11.22,0.480,0.383,11.220,0,0.000,0.000,0.000,0.000,0.000,0.000
